path,name,bitwidth,timeout,time_elapsed,exitcode,did_timeout
tests/instcombine/addsub.opt,AddSub:1156,4096,1,1.000533103942871,,True
tests/instcombine/addsub.opt,AddSub:1156-2,2,1,0.03196406364440918,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,4,1,0.0323481559753418,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,8,1,0.03233599662780762,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,16,1,0.03220796585083008,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,32,1,0.03186392784118652,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,64,1,0.03187704086303711,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,128,1,0.03183698654174805,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,256,1,0.11458587646484375,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,512,1,0.21503686904907227,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,1024,1,0.8158409595489502,0,False
tests/instcombine/addsub.opt,AddSub:1156-2,2048,1,1.00075101852417,,True
tests/instcombine/addsub.opt,AddSub:1156-3,2,1,0.03279995918273926,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,4,1,0.03214597702026367,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,8,1,0.031868934631347656,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,16,1,0.03179502487182617,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,32,1,0.031864166259765625,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,64,1,0.03180384635925293,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,128,1,0.06395792961120605,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,256,1,0.11396980285644531,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,512,1,0.21544504165649414,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,1024,1,0.815561056137085,0,False
tests/instcombine/addsub.opt,AddSub:1156-3,2048,1,1.0010178089141846,,True
tests/instcombine/addsub.opt,AddSub:1164,2,1,0.0652780532836914,0,False
tests/instcombine/addsub.opt,AddSub:1164,4,1,0.06443190574645996,0,False
tests/instcombine/addsub.opt,AddSub:1164,8,1,0.06414008140563965,0,False
tests/instcombine/addsub.opt,AddSub:1164,16,1,0.06413412094116211,0,False
tests/instcombine/addsub.opt,AddSub:1164,32,1,0.06411004066467285,0,False
tests/instcombine/addsub.opt,AddSub:1164,64,1,0.06425881385803223,0,False
tests/instcombine/addsub.opt,AddSub:1164,128,1,0.06410598754882812,0,False
tests/instcombine/addsub.opt,AddSub:1164,256,1,0.06422591209411621,0,False
tests/instcombine/addsub.opt,AddSub:1164,512,1,0.06421899795532227,0,False
tests/instcombine/addsub.opt,AddSub:1164,1024,1,0.06409478187561035,0,False
tests/instcombine/addsub.opt,AddSub:1164,2048,1,0.06409502029418945,0,False
tests/instcombine/addsub.opt,AddSub:1164,4096,1,0.0641939640045166,0,False
tests/instcombine/addsub.opt,AddSub:1164,8192,1,0.06422710418701172,0,False
tests/instcombine/addsub.opt,AddSub:1164,16384,1,0.06413388252258301,0,False
tests/instcombine/addsub.opt,AddSub:1164,32768,1,0.11433196067810059,0,False
tests/instcombine/addsub.opt,AddSub:1164,65536,1,0.21451616287231445,0,False
tests/instcombine/addsub.opt,AddSub:1164,131072,1,0.5662071704864502,0,False
tests/instcombine/addsub.opt,AddSub:1164,262144,1,1.0007469654083252,,True
tests/instcombine/addsub.opt,AddSub:1165,2,1,0.06482195854187012,0,False
tests/instcombine/addsub.opt,AddSub:1165,4,1,0.06412696838378906,0,False
tests/instcombine/addsub.opt,AddSub:1165,8,1,0.06397509574890137,0,False
tests/instcombine/addsub.opt,AddSub:1165,16,1,0.06396102905273438,0,False
tests/instcombine/addsub.opt,AddSub:1165,32,1,0.06393003463745117,0,False
tests/instcombine/addsub.opt,AddSub:1165,64,1,0.06390905380249023,0,False
tests/instcombine/addsub.opt,AddSub:1165,128,1,0.06400680541992188,0,False
tests/instcombine/addsub.opt,AddSub:1165,256,1,0.0639641284942627,0,False
tests/instcombine/addsub.opt,AddSub:1165,512,1,0.06397199630737305,0,False
tests/instcombine/addsub.opt,AddSub:1165,1024,1,0.0639488697052002,0,False
tests/instcombine/addsub.opt,AddSub:1165,2048,1,0.0639498233795166,0,False
tests/instcombine/addsub.opt,AddSub:1165,4096,1,0.06396007537841797,0,False
tests/instcombine/addsub.opt,AddSub:1165,8192,1,0.0639638900756836,0,False
tests/instcombine/addsub.opt,AddSub:1165,16384,1,0.11400198936462402,0,False
tests/instcombine/addsub.opt,AddSub:1165,32768,1,0.11487913131713867,0,False
tests/instcombine/addsub.opt,AddSub:1165,65536,1,0.21567201614379883,0,False
tests/instcombine/addsub.opt,AddSub:1165,131072,1,0.6166470050811768,0,False
tests/instcombine/addsub.opt,AddSub:1165,262144,1,1.0008981227874756,,True
tests/instcombine/addsub.opt,AddSub:1176,2,1,0.06441688537597656,0,False
tests/instcombine/addsub.opt,AddSub:1176,4,1,0.06414389610290527,0,False
tests/instcombine/addsub.opt,AddSub:1176,8,1,0.06428194046020508,0,False
tests/instcombine/addsub.opt,AddSub:1176,16,1,0.06412696838378906,0,False
tests/instcombine/addsub.opt,AddSub:1176,32,1,0.06412005424499512,0,False
tests/instcombine/addsub.opt,AddSub:1176,64,1,0.0645909309387207,0,False
tests/instcombine/addsub.opt,AddSub:1176,128,1,0.06444501876831055,0,False
tests/instcombine/addsub.opt,AddSub:1176,256,1,0.064208984375,0,False
tests/instcombine/addsub.opt,AddSub:1176,512,1,0.06434893608093262,0,False
tests/instcombine/addsub.opt,AddSub:1176,1024,1,0.06411409378051758,0,False
tests/instcombine/addsub.opt,AddSub:1176,2048,1,0.06424093246459961,0,False
tests/instcombine/addsub.opt,AddSub:1176,4096,1,0.06410408020019531,0,False
tests/instcombine/addsub.opt,AddSub:1176,8192,1,0.06414508819580078,0,False
tests/instcombine/addsub.opt,AddSub:1176,16384,1,0.06411910057067871,0,False
tests/instcombine/addsub.opt,AddSub:1176,32768,1,0.1142570972442627,0,False
tests/instcombine/addsub.opt,AddSub:1176,65536,1,0.215285062789917,0,False
tests/instcombine/addsub.opt,AddSub:1176,131072,1,0.5669457912445068,0,False
tests/instcombine/addsub.opt,AddSub:1176,262144,1,1.0007500648498535,,True
tests/instcombine/addsub.opt,AddSub:1202,2,1,0.06497502326965332,0,False
tests/instcombine/addsub.opt,AddSub:1202,4,1,0.06419992446899414,0,False
tests/instcombine/addsub.opt,AddSub:1202,8,1,0.06414985656738281,0,False
tests/instcombine/addsub.opt,AddSub:1202,16,1,0.06429290771484375,0,False
tests/instcombine/addsub.opt,AddSub:1202,32,1,0.06520605087280273,0,False
tests/instcombine/addsub.opt,AddSub:1202,64,1,0.06514310836791992,0,False
tests/instcombine/addsub.opt,AddSub:1202,128,1,0.06405186653137207,0,False
tests/instcombine/addsub.opt,AddSub:1202,256,1,0.11426305770874023,0,False
tests/instcombine/addsub.opt,AddSub:1202,512,1,0.26480913162231445,0,False
tests/instcombine/addsub.opt,AddSub:1202,1024,1,1.000844955444336,,True
tests/instcombine/addsub.opt,AddSub:1295,2,1,0.06399393081665039,0,False
tests/instcombine/addsub.opt,AddSub:1295,4,1,0.06401991844177246,0,False
tests/instcombine/addsub.opt,AddSub:1295,8,1,0.06395506858825684,0,False
tests/instcombine/addsub.opt,AddSub:1295,16,1,0.06395792961120605,0,False
tests/instcombine/addsub.opt,AddSub:1295,32,1,0.0649259090423584,0,False
tests/instcombine/addsub.opt,AddSub:1295,64,1,0.06478285789489746,0,False
tests/instcombine/addsub.opt,AddSub:1295,128,1,0.06417107582092285,0,False
tests/instcombine/addsub.opt,AddSub:1295,256,1,0.11428403854370117,0,False
tests/instcombine/addsub.opt,AddSub:1295,512,1,0.16429996490478516,0,False
tests/instcombine/addsub.opt,AddSub:1295,1024,1,0.1649608612060547,0,False
tests/instcombine/addsub.opt,AddSub:1295,2048,1,0.7158441543579102,0,False
tests/instcombine/addsub.opt,AddSub:1295,4096,1,1.0005640983581543,,True
tests/instcombine/addsub.opt,AddSub:1309,2,1,0.06424593925476074,0,False
tests/instcombine/addsub.opt,AddSub:1309,4,1,0.06444811820983887,0,False
tests/instcombine/addsub.opt,AddSub:1309,8,1,0.06401205062866211,0,False
tests/instcombine/addsub.opt,AddSub:1309,16,1,0.06439709663391113,0,False
tests/instcombine/addsub.opt,AddSub:1309,32,1,0.06453394889831543,0,False
tests/instcombine/addsub.opt,AddSub:1309,64,1,0.0641489028930664,0,False
tests/instcombine/addsub.opt,AddSub:1309,128,1,0.11430692672729492,0,False
tests/instcombine/addsub.opt,AddSub:1309,256,1,0.16445398330688477,0,False
tests/instcombine/addsub.opt,AddSub:1309,512,1,0.2644991874694824,0,False
tests/instcombine/addsub.opt,AddSub:1309,1024,1,0.766279935836792,0,False
tests/instcombine/addsub.opt,AddSub:1309,2048,1,1.0006580352783203,,True
tests/instcombine/addsub.opt,AddSub:1309-2,2,1,0.06513714790344238,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,4,1,0.0644381046295166,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,8,1,0.06409883499145508,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,16,1,0.06417703628540039,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,32,1,0.0641031265258789,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,64,1,0.11444592475891113,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,128,1,0.11542797088623047,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,256,1,0.16554522514343262,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,512,1,0.36507296562194824,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,1024,1,0.8659181594848633,0,False
tests/instcombine/addsub.opt,AddSub:1309-2,2048,1,1.0006458759307861,,True
tests/instcombine/addsub.opt,AddSub:1309-3,2,1,0.0647280216217041,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,4,1,0.06441402435302734,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,8,1,0.06406188011169434,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,16,1,0.06442904472351074,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,32,1,0.06440401077270508,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,64,1,0.0640249252319336,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,128,1,0.1140909194946289,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,256,1,0.16448092460632324,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,512,1,0.31531810760498047,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,1024,1,0.866663932800293,0,False
tests/instcombine/addsub.opt,AddSub:1309-3,2048,1,1.0009229183197021,,True
tests/instcombine/addsub.opt,AddSub:1539,2,1,0.06426191329956055,0,False
tests/instcombine/addsub.opt,AddSub:1539,4,1,0.06446194648742676,0,False
tests/instcombine/addsub.opt,AddSub:1539,8,1,0.0641641616821289,0,False
tests/instcombine/addsub.opt,AddSub:1539,16,1,0.06412100791931152,0,False
tests/instcombine/addsub.opt,AddSub:1539,32,1,0.06413388252258301,0,False
tests/instcombine/addsub.opt,AddSub:1539,64,1,0.0642099380493164,0,False
tests/instcombine/addsub.opt,AddSub:1539,128,1,0.06411600112915039,0,False
tests/instcombine/addsub.opt,AddSub:1539,256,1,0.0642251968383789,0,False
tests/instcombine/addsub.opt,AddSub:1539,512,1,0.06411290168762207,0,False
tests/instcombine/addsub.opt,AddSub:1539,1024,1,0.06430292129516602,0,False
tests/instcombine/addsub.opt,AddSub:1539,2048,1,0.06564617156982422,0,False
tests/instcombine/addsub.opt,AddSub:1539,4096,1,0.06428194046020508,0,False
tests/instcombine/addsub.opt,AddSub:1539,8192,1,0.0644829273223877,0,False
tests/instcombine/addsub.opt,AddSub:1539,16384,1,0.0645589828491211,0,False
tests/instcombine/addsub.opt,AddSub:1539,32768,1,0.11429095268249512,0,False
tests/instcombine/addsub.opt,AddSub:1539,65536,1,0.21460509300231934,0,False
tests/instcombine/addsub.opt,AddSub:1539,131072,1,0.6157629489898682,0,False
tests/instcombine/addsub.opt,AddSub:1539,262144,1,1.000852108001709,,True
tests/instcombine/addsub.opt,AddSub:1539-2,2,1,0.03265500068664551,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,4,1,0.03198599815368652,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,8,1,0.03180098533630371,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,16,1,0.03178286552429199,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,32,1,0.03187680244445801,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,64,1,0.03186392784118652,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,128,1,0.03191208839416504,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,256,1,0.0318760871887207,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,512,1,0.031877994537353516,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,1024,1,0.03186798095703125,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,2048,1,0.03179216384887695,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,4096,1,0.03188800811767578,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,8192,1,0.03186202049255371,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,16384,1,0.06390905380249023,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,32768,1,0.11427807807922363,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,65536,1,0.21446490287780762,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,131072,1,0.5661120414733887,0,False
tests/instcombine/addsub.opt,AddSub:1539-2,262144,1,1.0007410049438477,,True
tests/instcombine/addsub.opt,AddSub:1546,2,1,0.0650949478149414,0,False
tests/instcombine/addsub.opt,AddSub:1546,4,1,0.06456613540649414,0,False
tests/instcombine/addsub.opt,AddSub:1546,8,1,0.06415700912475586,0,False
tests/instcombine/addsub.opt,AddSub:1546,16,1,0.06408810615539551,0,False
tests/instcombine/addsub.opt,AddSub:1546,32,1,0.06397390365600586,0,False
tests/instcombine/addsub.opt,AddSub:1546,64,1,0.06421899795532227,0,False
tests/instcombine/addsub.opt,AddSub:1546,128,1,0.06416201591491699,0,False
tests/instcombine/addsub.opt,AddSub:1546,256,1,0.11414003372192383,0,False
tests/instcombine/addsub.opt,AddSub:1546,512,1,0.11409497261047363,0,False
